t,T0,T1,P0,P1
2026-01-16 22:37:02,17.9,24.6,15,15
2026-01-16 22:38:03,17.8,24.4,15,15
2026-01-16 22:39:03,17.8,24.3,15,15
2026-01-16 22:40:03,17.8,24.2,15,15
2026-01-16 22:41:03,17.8,24.1,15,15
2026-01-16 22:42:02,17.8,24.0,15,15
2026-01-16 22:43:03,17.7,23.9,15,15
2026-01-16 22:44:03,17.7,23.8,15,15
2026-01-16 22:45:03,17.6,23.8,15,15
2026-01-16 22:46:03,17.6,23.6,15,15
2026-01-16 22:47:02,17.7,23.5,15,15
2026-01-16 22:48:03,17.6,23.4,15,15
2026-01-16 22:49:03,17.6,23.4,15,15
2026-01-16 22:50:03,17.6,23.3,15,15
2026-01-16 22:51:03,17.6,23.2,15,15
2026-01-16 22:52:02,17.6,23.1,15,15
2026-01-16 22:53:03,17.5,23.1,15,15
2026-01-16 22:54:03,17.5,22.9,15,15
2026-01-16 22:55:03,17.4,22.8,15,15
2026-01-16 22:56:03,17.5,22.8,15,15
2026-01-16 22:57:02,17.5,22.6,15,15
2026-01-16 22:58:03,17.5,22.6,15,15
2026-01-16 22:59:03,17.4,22.6,15,15
2026-01-16 23:00:03,17.4,22.4,15,15
2026-01-16 23:01:02,17.4,22.3,15,15
2026-01-16 23:02:02,17.4,22.2,15,15
2026-01-16 23:03:03,17.4,22.1,15,15
2026-01-16 23:04:03,17.3,22.1,15,15
2026-01-16 23:05:03,17.3,21.9,15,15
2026-01-16 23:06:02,17.3,21.9,15,15
2026-01-16 23:07:02,17.3,21.8,15,15
2026-01-16 23:08:03,17.2,21.7,15,15
2026-01-16 23:09:03,17.2,21.6,15,15
2026-01-16 23:10:03,17.2,21.6,15,15
2026-01-16 23:11:02,17.2,21.4,15,15
2026-01-16 23:12:02,17.2,21.4,15,15
2026-01-16 23:13:03,17.2,21.4,15,15
2026-01-16 23:14:03,17.2,21.3,15,15
2026-01-16 23:15:03,17.1,21.2,15,15
2026-01-16 23:16:02,17.1,21.2,15,15
2026-01-16 23:17:02,17.1,21.1,15,15
2026-01-16 23:18:03,17.1,20.9,15,15
2026-01-16 23:19:03,17.1,20.9,15,15
2026-01-16 23:20:03,17.1,20.9,15,15
2026-01-16 23:21:03,17.1,20.8,15,15
2026-01-16 23:22:02,17.1,20.8,15,15
2026-01-16 23:23:03,17.1,20.7,15,15
2026-01-16 23:24:03,17.0,20.6,15,15
2026-01-16 23:25:03,17.1,20.6,15,15
2026-01-16 23:26:03,17.0,20.4,15,15
2026-01-16 23:27:02,16.9,20.4,15,15
2026-01-16 23:28:03,17.0,20.3,15,15
2026-01-16 23:29:03,17.0,20.3,15,15
2026-01-16 23:30:03,16.9,20.2,15,15
2026-01-16 23:31:03,16.9,20.2,15,15
2026-01-16 23:32:02,16.9,20.1,15,15
2026-01-16 23:33:03,16.9,20.1,15,15
2026-01-16 23:34:03,16.9,20.0,15,15
2026-01-16 23:35:03,16.9,19.9,15,15
2026-01-16 23:36:02,16.9,19.9,15,15
2026-01-16 23:37:02,16.8,19.8,15,15
2026-01-16 23:38:03,16.8,19.8,15,15
2026-01-16 23:39:03,16.8,19.8,15,15
2026-01-16 23:40:03,16.8,19.6,15,15
2026-01-16 23:41:02,16.8,19.6,15,15
2026-01-16 23:42:02,16.8,19.6,15,15
2026-01-16 23:43:03,16.8,19.4,15,15
2026-01-16 23:44:03,16.8,19.4,15,15
2026-01-16 23:45:03,16.7,19.4,15,15
2026-01-16 23:46:03,16.7,19.3,15,15
2026-01-16 23:47:02,16.7,19.2,15,15
2026-01-16 23:48:03,16.6,19.2,15,15
2026-01-16 23:49:03,16.7,19.1,15,15
2026-01-16 23:50:03,16.7,19.1,15,15
2026-01-16 23:51:02,16.6,19.0,15,15
2026-01-16 23:52:03,16.6,18.9,15,15
2026-01-16 23:53:03,16.6,18.9,15,15
2026-01-16 23:54:03,16.6,18.9,15,15
2026-01-16 23:55:03,16.6,18.8,15,15
2026-01-16 23:56:03,16.6,18.8,15,15
2026-01-16 23:57:02,16.6,18.7,15,15
2026-01-16 23:58:03,16.4,18.6,15,15
2026-01-16 23:59:03,16.6,18.6,15,15
2026-01-17 00:00:03,16.5,18.5,15,15
2026-01-17 00:01:02,16.5,18.5,15,15
2026-01-17 00:02:03,16.5,18.4,15,15
2026-01-17 00:03:03,16.5,18.4,15,15
2026-01-17 00:04:03,16.4,18.3,15,15
2026-01-17 00:05:03,16.4,18.3,15,15
2026-01-17 00:06:02,16.4,18.3,15,15
2026-01-17 00:07:03,16.4,18.2,15,15
2026-01-17 00:08:03,16.4,18.2,15,15
2026-01-17 00:09:03,16.4,18.2,15,15
2026-01-17 00:10:03,16.4,18.1,15,15
2026-01-17 00:11:02,16.4,18.1,15,15
2026-01-17 00:12:03,16.4,18.0,15,15
2026-01-17 00:13:03,16.3,18.0,15,15
2026-01-17 00:14:03,16.3,17.9,15,15
2026-01-17 00:15:03,16.3,17.9,15,15
2026-01-17 00:16:02,16.3,17.9,15,15
2026-01-17 00:17:03,16.3,17.8,15,15
2026-01-17 00:18:03,16.2,17.8,15,15
2026-01-17 00:19:03,16.2,17.8,15,15
2026-01-17 00:20:03,16.2,17.8,15,15
2026-01-17 00:21:02,16.2,17.7,15,15
2026-01-17 00:22:03,16.2,17.6,15,15
2026-01-17 00:23:03,16.2,17.6,15,15
2026-01-17 00:24:03,16.2,17.6,15,15
2026-01-17 00:25:03,16.2,17.5,15,15
2026-01-17 00:26:02,16.2,17.5,15,15
2026-01-17 00:27:03,16.2,17.4,15,15
2026-01-17 00:28:03,16.2,17.4,15,15
2026-01-17 00:29:03,16.2,17.3,15,15
2026-01-17 00:30:03,16.2,17.2,15,15
2026-01-17 00:31:02,16.1,17.2,15,15
2026-01-17 00:32:03,16.1,17.2,15,15
2026-01-17 00:33:03,16.1,17.2,15,15
2026-01-17 00:34:03,16.1,17.2,15,15
2026-01-17 00:35:03,16.2,17.1,15,15
2026-01-17 00:36:02,16.1,17.1,15,15
2026-01-17 00:37:03,16.1,17.1,15,15
2026-01-17 00:38:03,16.1,17.0,15,15
2026-01-17 00:39:03,16.1,16.9,15,15
2026-01-17 00:40:03,16.1,16.9,40,15
2026-01-17 00:41:02,20.8,16.9,40,15
2026-01-17 00:42:03,22.8,16.9,40,15
2026-01-17 00:43:03,24.6,16.8,40,15
2026-01-17 00:44:03,26.9,16.8,40,15
2026-01-17 00:45:03,28.2,16.6,40,15
2026-01-17 00:46:03,28.6,16.7,15,15
2026-01-17 00:47:03,28.5,16.8,15,15
2026-01-17 00:48:02,28.3,16.8,15,15
2026-01-17 00:49:03,28.1,16.8,15,15
2026-01-17 00:50:03,26.2,16.7,40,15
2026-01-17 00:51:03,26.1,16.6,40,15
2026-01-17 00:52:03,26.3,16.6,40,15
2026-01-17 00:53:02,27.9,16.6,40,15
2026-01-17 00:54:03,29.0,16.6,40,15
2026-01-17 00:55:03,29.6,16.4,40,15
2026-01-17 00:56:03,29.8,16.4,40,15
2026-01-17 00:57:03,29.9,16.4,40,15
2026-01-17 00:58:02,30.1,16.4,40,15
2026-01-17 00:59:03,27.7,16.3,40,15
2026-01-17 01:00:03,26.8,16.3,40,15
2026-01-17 01:01:03,27.3,16.2,40,15
2026-01-17 01:02:03,28.7,16.2,15,15
2026-01-17 01:03:02,28.6,16.3,15,15
2026-01-17 01:04:03,28.4,16.3,15,15
2026-01-17 01:05:03,28.2,16.3,15,15
2026-01-17 01:06:03,27.9,16.3,15,15
2026-01-17 01:07:03,27.8,16.2,15,15
2026-01-17 01:08:02,27.4,16.2,15,15
2026-01-17 01:09:03,27.2,16.2,15,15
2026-01-17 01:10:03,27.0,16.2,15,15
2026-01-17 01:11:03,26.8,16.2,15,15
2026-01-17 01:12:02,26.6,16.2,15,15
2026-01-17 01:13:02,26.3,16.1,15,15
2026-01-17 01:14:03,26.1,16.1,15,15
2026-01-17 01:15:03,25.9,16.1,15,15
2026-01-17 01:16:03,25.8,16.1,15,15
2026-01-17 01:17:03,25.5,16.0,15,15
2026-01-17 01:18:02,25.3,16.0,15,15
2026-01-17 01:19:03,25.2,15.9,15,15
2026-01-17 01:20:03,25.0,15.9,15,15
2026-01-17 01:21:03,24.8,15.9,15,15
2026-01-17 01:22:02,24.6,15.9,15,15
2026-01-17 01:23:03,24.5,15.9,15,15
2026-01-17 01:24:03,24.2,15.9,15,15
2026-01-17 01:25:03,24.2,15.8,15,15
2026-01-17 01:26:03,24.1,15.8,15,15
2026-01-17 01:27:02,23.9,15.8,15,15
2026-01-17 01:28:03,23.8,15.8,15,15
2026-01-17 01:29:03,23.6,15.8,15,15
2026-01-17 01:30:03,23.5,15.8,15,15
2026-01-17 01:31:03,23.3,15.7,15,15
2026-01-17 01:32:03,23.2,15.7,15,15
2026-01-17 01:33:02,23.1,15.7,15,15
2026-01-17 01:34:03,22.9,15.6,15,15
2026-01-17 01:35:03,22.8,15.6,15,15
2026-01-17 01:36:03,22.7,15.6,15,15
2026-01-17 01:37:03,22.6,15.6,15,15
2026-01-17 01:38:02,22.5,15.6,15,15
2026-01-17 01:39:03,22.3,15.6,15,15
2026-01-17 01:40:03,22.2,15.6,15,15
2026-01-17 01:41:03,22.1,15.5,15,15
2026-01-17 01:42:02,22.0,15.5,15,15
2026-01-17 01:43:03,21.9,15.5,15,15
2026-01-17 01:44:03,21.8,15.5,15,15
2026-01-17 01:45:03,21.6,15.5,15,15
2026-01-17 01:46:03,21.6,15.4,15,15
2026-01-17 01:47:02,21.5,15.4,15,15
2026-01-17 01:48:03,21.4,15.4,15,15
2026-01-17 01:49:03,21.2,15.4,15,15
2026-01-17 01:50:03,21.2,15.4,15,15
2026-01-17 01:51:03,21.1,15.4,15,15
2026-01-17 01:52:02,21.0,15.4,15,15
2026-01-17 01:53:03,20.9,15.4,15,15
2026-01-17 01:54:03,20.8,15.4,15,15
2026-01-17 01:55:03,20.8,15.3,15,15
2026-01-17 01:56:03,20.7,15.3,15,15
2026-01-17 01:57:02,20.6,15.3,15,15
2026-01-17 01:58:03,20.5,15.3,15,15
2026-01-17 01:59:03,20.4,15.2,15,15
2026-01-17 02:00:03,20.3,15.2,15,15
2026-01-17 02:01:03,20.2,15.2,15,15
2026-01-17 02:02:02,20.2,15.2,15,15
2026-01-17 02:03:03,20.1,15.2,15,15
2026-01-17 02:04:03,20.1,15.2,15,15
2026-01-17 02:05:03,20.0,15.2,15,15
2026-01-17 02:06:03,19.9,15.2,15,15
2026-01-17 02:07:02,19.8,15.2,15,15
2026-01-17 02:08:03,19.8,15.1,15,15
2026-01-17 02:09:03,19.8,15.1,15,15
2026-01-17 02:10:03,19.7,15.1,15,15
2026-01-17 02:11:03,19.6,15.1,15,15
2026-01-17 02:12:02,19.6,15.1,15,15
2026-01-17 02:13:02,19.5,15.1,15,15
2026-01-17 02:14:03,19.5,15.1,15,15
2026-01-17 02:15:03,19.4,15.1,15,15
2026-01-17 02:16:03,19.3,15.1,15,15
2026-01-17 02:17:03,19.3,15.1,15,15
2026-01-17 02:18:02,19.2,15.1,15,15
2026-01-17 02:19:03,19.2,15.0,15,15
2026-01-17 02:20:03,19.1,15.0,15,15
2026-01-17 02:21:03,19.1,15.0,15,15
2026-01-17 02:22:03,19.0,15.0,15,15
2026-01-17 02:23:02,19.0,15.0,15,15
2026-01-17 02:24:03,19.0,14.9,15,15
2026-01-17 02:25:03,18.9,14.9,15,15
2026-01-17 02:26:03,18.9,14.9,15,15
2026-01-17 02:27:03,18.8,14.9,15,15
2026-01-17 02:28:02,18.8,14.9,15,15
2026-01-17 02:29:03,18.7,14.9,15,15
2026-01-17 02:30:03,18.7,14.9,15,15
2026-01-17 02:31:03,18.6,14.9,15,15
2026-01-17 02:32:03,18.6,14.9,15,15
2026-01-17 02:33:02,18.6,14.9,15,15
2026-01-17 02:34:03,18.5,14.9,15,15
2026-01-17 02:35:03,18.5,14.9,15,15
2026-01-17 02:36:03,18.4,14.9,15,15
2026-01-17 02:37:03,18.4,14.8,15,15
2026-01-17 02:38:03,18.4,14.8,15,15
2026-01-17 02:39:02,18.3,14.9,15,15
2026-01-17 02:40:03,18.3,14.8,15,15
2026-01-17 02:41:03,18.3,14.8,15,15
2026-01-17 02:42:03,18.2,14.8,15,15
2026-01-17 02:43:02,18.2,14.8,15,15
2026-01-17 02:44:03,18.1,14.8,15,15
2026-01-17 02:45:03,18.1,14.8,15,15
2026-01-17 02:46:03,18.1,14.8,15,15
2026-01-17 02:47:03,18.1,14.8,15,15
2026-01-17 02:48:02,18.0,14.8,15,15
2026-01-17 02:49:03,18.0,14.8,15,15
2026-01-17 02:50:03,17.9,14.7,15,15
2026-01-17 02:51:03,17.9,14.8,15,15
2026-01-17 02:52:03,17.9,14.8,15,15
2026-01-17 02:53:02,17.8,14.7,15,15
2026-01-17 02:54:03,17.8,14.7,15,15
2026-01-17 02:55:03,17.8,14.7,15,15
2026-01-17 02:56:03,17.8,14.7,15,15
2026-01-17 02:57:03,17.8,14.6,15,15
2026-01-17 02:58:03,17.7,14.6,15,15
2026-01-17 02:59:02,17.7,14.6,15,15
2026-01-17 03:00:03,17.6,16.0,15,40
2026-01-17 03:01:03,17.6,19.1,15,40
2026-01-17 03:02:03,17.6,22.9,15,40
2026-01-17 03:03:03,17.5,24.4,15,40
2026-01-17 03:04:02,17.5,27.1,15,40
2026-01-17 03:05:03,17.4,28.6,15,40
2026-01-17 03:06:03,17.5,29.1,15,40
2026-01-17 03:07:03,17.4,29.4,15,40
2026-01-17 03:08:03,17.4,29.6,15,40
2026-01-17 03:09:02,17.4,29.8,15,40
2026-01-17 03:10:03,17.4,29.8,15,40
2026-01-17 03:11:03,17.3,29.9,15,40
2026-01-17 03:12:03,17.3,30.0,15,40
2026-01-17 03:13:03,17.3,30.1,15,40
2026-01-17 03:14:02,17.2,30.2,15,40
2026-01-17 03:15:03,17.2,30.4,15,40
2026-01-17 03:16:03,17.1,30.6,15,40
2026-01-17 03:17:03,17.1,30.6,15,40
2026-01-17 03:18:03,17.1,30.9,15,40
2026-01-17 03:19:02,17.1,30.8,15,40
2026-01-17 03:20:03,17.1,30.9,15,40
2026-01-17 03:21:03,17.1,31.2,15,40
2026-01-17 03:22:03,17.1,31.2,15,40
2026-01-17 03:23:03,17.1,31.2,15,40
2026-01-17 03:24:03,17.1,31.4,15,40
2026-01-17 03:25:02,17.1,31.5,15,40
2026-01-17 03:26:03,17.1,31.6,15,40
2026-01-17 03:27:03,17.0,31.6,15,40
2026-01-17 03:28:03,17.0,31.8,15,40
2026-01-17 03:29:03,16.9,31.8,15,40
2026-01-17 03:30:03,16.9,31.8,15,40
2026-01-17 03:31:02,16.9,32.0,15,40
2026-01-17 03:32:03,16.9,32.1,15,40
2026-01-17 03:33:03,16.9,32.1,15,40
2026-01-17 03:34:03,16.9,32.2,15,40
2026-01-17 03:35:03,16.9,32.2,15,40
2026-01-17 03:36:02,16.8,32.4,15,40
2026-01-17 03:37:03,16.8,32.3,15,40
2026-01-17 03:38:03,16.9,32.6,15,40
2026-01-17 03:39:03,16.8,32.5,15,40
2026-01-17 03:40:03,16.8,32.6,15,40
2026-01-17 03:41:02,16.8,32.6,15,40
2026-01-17 03:42:03,16.8,32.7,15,40
2026-01-17 03:43:03,16.8,32.8,15,40
2026-01-17 03:44:03,16.8,32.8,15,40
2026-01-17 03:45:03,16.8,32.9,15,40
2026-01-17 03:46:02,16.8,32.9,15,40
2026-01-17 03:47:03,16.8,32.9,15,40
2026-01-17 03:48:03,16.7,33.1,15,40
2026-01-17 03:49:03,16.8,33.0,15,40
2026-01-17 03:50:03,16.8,33.2,15,15
2026-01-17 03:51:02,16.8,33.0,15,15
2026-01-17 03:52:03,20.3,32.6,40,15
2026-01-17 03:53:03,22.1,32.2,40,15
2026-01-17 03:54:03,24.3,31.9,40,15
2026-01-17 03:55:03,26.5,31.6,40,15
2026-01-17 03:56:02,28.4,31.3,40,15
2026-01-17 03:57:03,28.9,31.0,40,15
2026-01-17 03:58:03,29.2,30.7,40,15
2026-01-17 03:59:03,29.6,30.4,40,15
2026-01-17 04:00:03,29.8,30.1,40,15
2026-01-17 04:01:02,29.9,29.9,40,15
2026-01-17 04:02:03,29.9,29.6,40,15
2026-01-17 04:03:03,30.2,29.4,40,15
2026-01-17 04:04:03,30.2,29.2,40,15
2026-01-17 04:05:02,30.3,29.0,40,15
2026-01-17 04:06:03,30.2,28.8,40,15
2026-01-17 04:07:03,30.1,28.5,40,15
2026-01-17 04:08:03,30.1,28.4,40,15
2026-01-17 04:09:03,30.1,28.2,40,15
2026-01-17 04:10:02,30.1,28.0,40,15
2026-01-17 04:11:03,30.1,27.8,40,15
2026-01-17 04:12:03,30.2,27.6,40,15
2026-01-17 04:13:03,30.2,27.4,40,15
2026-01-17 04:14:03,30.2,27.3,40,15
2026-01-17 04:15:02,30.3,27.1,40,15
2026-01-17 04:16:03,30.3,27.0,40,15
2026-01-17 04:17:03,30.2,26.9,15,15
2026-01-17 04:18:03,30.0,26.9,15,15
2026-01-17 04:19:02,29.8,26.8,15,15
2026-01-17 04:20:03,29.4,26.6,15,15
2026-01-17 04:21:03,28.8,26.4,40,15
2026-01-17 04:22:03,27.9,26.2,40,15
2026-01-17 04:23:03,29.2,26.1,40,15
2026-01-17 04:24:03,29.8,25.9,40,15
2026-01-17 04:25:02,30.2,25.8,15,15
2026-01-17 04:26:03,30.2,25.8,15,15
2026-01-17 04:27:03,30.0,25.7,15,15
2026-01-17 04:28:03,29.8,25.6,15,15
2026-01-17 04:29:02,29.6,25.4,15,15
2026-01-17 04:30:02,29.2,25.3,15,15
2026-01-17 04:31:03,29.0,25.2,15,15
2026-01-17 04:32:03,28.8,25.1,15,15
2026-01-17 04:33:03,28.5,24.9,15,15
2026-01-17 04:34:02,28.2,24.8,15,15
2026-01-17 04:35:02,28.0,24.7,15,15
2026-01-17 04:36:03,27.8,24.6,15,15
2026-01-17 04:37:03,27.4,24.5,15,15
2026-01-17 04:38:03,27.2,24.4,15,15
2026-01-17 04:39:02,27.0,24.3,15,15
2026-01-17 04:40:03,26.9,24.2,15,15
2026-01-17 04:41:03,26.6,24.1,15,15
2026-01-17 04:42:03,26.4,24.0,15,15
2026-01-17 04:43:03,26.2,23.9,15,15
2026-01-17 04:44:02,26.0,23.8,15,15
2026-01-17 04:45:03,25.8,23.7,15,15
2026-01-17 04:46:03,25.6,23.6,15,15
2026-01-17 04:47:03,25.5,23.5,15,15
2026-01-17 04:48:02,25.3,23.4,15,15
2026-01-17 04:49:03,25.1,23.4,15,15
2026-01-17 04:50:03,25.0,23.2,15,15
2026-01-17 04:51:03,24.8,23.1,15,15
2026-01-17 04:52:03,24.7,23.1,15,15
2026-01-17 04:53:02,24.5,22.9,15,15
2026-01-17 04:54:03,24.3,22.9,15,15
2026-01-17 04:55:03,24.2,22.8,15,15
2026-01-17 04:56:03,24.1,22.7,15,15
2026-01-17 04:57:03,23.9,22.6,15,15
2026-01-17 04:58:02,23.8,22.5,15,15
2026-01-17 04:59:03,23.7,22.4,15,15
2026-01-17 05:00:03,23.5,22.4,15,15
2026-01-17 05:01:03,23.3,22.3,15,15
2026-01-17 05:02:03,23.2,22.2,15,15
2026-01-17 05:03:02,23.1,22.1,15,15
2026-01-17 05:04:03,23.1,22.0,15,15
2026-01-17 05:05:03,22.9,21.9,15,15
2026-01-17 05:06:03,22.8,21.9,15,15
2026-01-17 05:07:03,22.7,21.8,15,15
2026-01-17 05:08:02,22.5,21.7,15,15
2026-01-17 05:09:03,22.4,21.6,15,15
2026-01-17 05:10:03,22.4,21.6,15,15
2026-01-17 05:11:03,22.2,21.6,15,15
2026-01-17 05:12:03,22.1,21.4,15,15
2026-01-17 05:13:03,22.0,21.4,15,15
2026-01-17 05:14:02,21.9,21.3,15,15
2026-01-17 05:15:03,21.8,21.2,15,15
2026-01-17 05:16:03,21.8,21.2,15,15
2026-01-17 05:17:03,21.6,21.1,15,15
2026-01-17 05:18:03,21.5,21.0,15,15
2026-01-17 05:19:02,21.4,20.9,15,15
2026-01-17 05:20:03,21.4,20.9,15,15
2026-01-17 05:21:03,21.2,20.8,15,15
2026-01-17 05:22:03,21.2,20.7,15,15
2026-01-17 05:23:03,21.1,20.6,15,15
2026-01-17 05:24:02,21.0,20.6,15,15
2026-01-17 05:25:03,20.9,20.5,15,15
2026-01-17 05:26:03,20.9,20.4,15,15
2026-01-17 05:27:03,20.8,20.4,15,15
2026-01-17 05:28:03,20.8,20.2,15,15
2026-01-17 05:29:02,20.6,20.2,15,15
2026-01-17 05:30:03,20.5,20.1,15,15
2026-01-17 05:31:03,20.5,20.1,15,15
2026-01-17 05:32:03,20.4,20.0,15,15
2026-01-17 05:33:03,20.3,19.9,15,15
2026-01-17 05:34:02,20.3,19.9,15,15
2026-01-17 05:35:03,20.2,19.9,15,15
2026-01-17 05:36:03,20.1,19.8,15,15
2026-01-17 05:37:03,20.1,19.7,15,15
2026-01-17 05:38:03,20.1,19.7,15,15
2026-01-17 05:39:02,20.0,19.6,15,15
2026-01-17 05:40:03,19.9,19.6,15,15
2026-01-17 05:41:03,19.9,19.5,15,15
2026-01-17 05:42:03,19.8,19.4,15,15
2026-01-17 05:43:03,19.7,19.4,15,15
2026-01-17 05:44:02,19.7,19.3,15,15
2026-01-17 05:45:03,19.6,19.3,15,15
2026-01-17 05:46:03,19.6,19.2,15,15
2026-01-17 05:47:03,19.5,19.2,15,15
2026-01-17 05:48:03,19.5,19.1,15,15
2026-01-17 05:49:02,19.4,19.1,15,15
2026-01-17 05:50:03,19.3,19.0,15,15
2026-01-17 05:51:03,19.3,19.0,15,15
2026-01-17 05:52:03,19.2,18.9,15,15
2026-01-17 05:53:03,19.2,18.9,15,15
2026-01-17 05:54:02,19.1,18.8,15,15
2026-01-17 05:55:03,19.1,18.8,15,15
2026-01-17 05:56:03,19.0,18.7,15,15
2026-01-17 05:57:03,18.9,18.6,15,15
2026-01-17 05:58:02,18.9,18.6,15,15
2026-01-17 05:59:03,18.9,18.6,15,15
2026-01-17 06:00:03,18.9,18.6,15,15
2026-01-17 06:01:03,18.8,18.5,15,15
2026-01-17 06:02:03,18.8,18.4,15,15
2026-01-17 06:03:03,18.8,18.4,15,15
2026-01-17 06:04:02,18.6,18.4,15,15
2026-01-17 06:05:03,18.6,18.3,15,15
2026-01-17 06:06:03,18.6,18.2,15,15
2026-01-17 06:07:03,18.6,18.2,15,15
2026-01-17 06:08:03,18.5,18.2,15,15
2026-01-17 06:09:02,18.4,18.1,15,15
2026-01-17 06:10:03,18.4,18.1,15,15
2026-01-17 06:11:03,18.4,18.1,15,15
2026-01-17 06:12:03,18.4,18.0,15,15
2026-01-17 06:13:03,18.3,17.9,15,15
2026-01-17 06:14:02,18.3,17.9,15,15
2026-01-17 06:15:03,18.3,17.9,15,15
2026-01-17 06:16:03,18.2,17.8,15,15
2026-01-17 06:17:03,18.2,17.8,15,15
2026-01-17 06:18:03,18.2,17.7,15,15
2026-01-17 06:19:02,18.1,17.7,15,15
2026-01-17 06:20:03,18.1,17.6,15,15
2026-01-17 06:21:03,18.0,17.6,15,15
2026-01-17 06:22:03,18.0,17.6,15,15
2026-01-17 06:23:03,17.9,17.5,15,15
2026-01-17 06:24:02,17.9,17.5,15,15
2026-01-17 06:25:03,17.9,17.4,15,15
2026-01-17 06:26:03,17.8,17.4,15,15
2026-01-17 06:27:03,17.9,17.3,15,15
2026-01-17 06:28:03,17.8,17.4,15,15
2026-01-17 06:29:02,17.8,17.3,15,15
2026-01-17 06:30:03,17.8,17.3,15,15
2026-01-17 06:31:03,17.8,17.2,15,15
2026-01-17 06:32:03,17.7,17.2,15,15
2026-01-17 06:33:03,17.6,17.2,15,15
2026-01-17 06:34:02,17.6,17.2,15,15
2026-01-17 06:35:03,17.6,17.1,15,15
2026-01-17 06:36:03,17.6,17.1,15,15
2026-01-17 06:37:03,17.6,17.1,15,15
2026-01-17 06:38:02,17.6,17.0,15,15
2026-01-17 06:39:03,17.4,17.0,15,15
2026-01-17 06:40:03,17.5,16.9,15,15
2026-01-17 06:41:03,17.4,16.9,15,15
2026-01-17 06:42:03,17.4,16.9,15,15
2026-01-17 06:43:03,17.4,16.8,15,15
2026-01-17 06:44:03,17.4,16.8,15,15
2026-01-17 06:45:03,17.3,16.8,15,15
2026-01-17 06:46:02,17.3,16.8,15,15
2026-01-17 06:47:03,17.2,16.8,15,15
2026-01-17 06:48:03,17.3,16.8,15,15
2026-01-17 06:49:03,17.2,16.7,15,15
2026-01-17 06:50:03,17.2,16.6,15,15
2026-01-17 06:51:02,17.2,16.6,15,15
2026-01-17 06:52:03,17.1,16.6,15,15
2026-01-17 06:53:03,17.1,16.5,15,15
2026-01-17 06:54:03,17.1,16.5,15,15
2026-01-17 06:55:03,17.1,16.5,15,15
2026-01-17 06:56:02,17.1,16.5,15,15
2026-01-17 06:57:03,17.1,16.4,15,15
2026-01-17 06:58:03,17.1,16.4,15,15
2026-01-17 06:59:03,17.0,16.4,15,15
2026-01-17 07:00:03,17.1,16.3,15,15
2026-01-17 07:01:02,17.0,16.3,15,15
2026-01-17 07:02:03,16.9,16.3,15,15
2026-01-17 07:03:03,17.0,16.2,15,15
2026-01-17 07:04:03,16.9,16.2,15,15
2026-01-17 07:05:03,16.9,16.2,15,15
2026-01-17 07:06:02,16.9,16.2,15,15
2026-01-17 07:07:03,16.9,16.2,15,15
2026-01-17 07:08:03,16.9,16.1,15,15
2026-01-17 07:09:03,16.8,16.1,15,15
2026-01-17 07:10:02,16.8,16.1,15,15
2026-01-17 07:11:02,16.9,16.1,15,15
2026-01-17 07:12:03,16.8,16.1,15,15
2026-01-17 07:13:03,16.8,16.0,15,15
2026-01-17 07:14:03,16.8,16.0,15,15
2026-01-17 07:15:02,16.8,16.0,15,15
2026-01-17 07:16:03,16.7,15.9,15,15
2026-01-17 07:17:03,16.6,15.9,15,15
2026-01-17 07:18:03,16.6,15.9,15,15
2026-01-17 07:19:03,16.7,15.9,15,15
2026-01-17 07:20:02,16.6,15.8,15,15
2026-01-17 07:21:03,16.6,15.8,15,15
2026-01-17 07:22:03,16.6,15.8,15,15
2026-01-17 07:23:03,16.6,15.8,15,15
2026-01-17 07:24:03,16.6,15.8,15,15
2026-01-17 07:25:02,16.5,15.8,15,15
2026-01-17 07:26:03,16.6,15.7,15,15
2026-01-17 07:27:03,16.5,15.7,15,15
2026-01-17 07:28:03,16.6,15.6,15,15
2026-01-17 07:29:03,16.5,15.6,15,15
2026-01-17 07:30:02,16.4,15.6,15,15
2026-01-17 07:31:03,16.4,15.6,15,15
2026-01-17 07:32:03,16.4,15.6,15,15
2026-01-17 07:33:03,16.4,15.6,15,15
2026-01-17 07:34:03,16.4,15.6,15,15
2026-01-17 07:35:02,16.4,15.5,15,15
2026-01-17 07:36:03,16.4,15.5,15,15
2026-01-17 07:37:03,16.4,15.5,15,15
2026-01-17 07:38:03,16.4,15.5,15,15
2026-01-17 07:39:03,16.4,15.5,15,15
2026-01-17 07:40:02,16.3,15.4,15,15
2026-01-17 07:41:03,16.3,15.4,15,15
2026-01-17 07:42:03,16.3,15.4,15,15
2026-01-17 07:43:03,16.3,15.4,15,15
2026-01-17 07:44:03,16.2,15.4,15,15
2026-01-17 07:45:02,16.2,15.4,15,15
2026-01-17 07:46:03,16.2,15.4,15,15
2026-01-17 07:47:03,16.2,15.3,15,15
2026-01-17 07:48:03,16.3,15.3,15,15
2026-01-17 07:49:03,16.2,15.3,15,15
2026-01-17 07:50:02,16.2,15.3,15,15
2026-01-17 07:51:03,16.2,15.2,15,15
2026-01-17 07:52:03,16.2,15.2,15,15
2026-01-17 07:53:03,16.2,15.2,15,15
2026-01-17 07:54:03,16.2,15.2,15,15
2026-01-17 07:55:02,16.2,15.2,15,15
